symbol,open_time,open,high,low,close,volumn
ETHUSDT,2025-09-14 18:30:00+00:00,4611.32,4612.2,4609.8,4612.19,36.5277
ETHUSDT,2025-09-14 19:00:00+00:00,4603.5,4603.5,4601.65,4602.62,75.1412
ETHUSDT,2025-09-14 19:30:00+00:00,4620.36,4620.36,4618.53,4618.54,36.0482
ETHUSDT,2025-09-14 20:00:00+00:00,4615.46,4615.64,4615.11,4615.12,49.3281
ETHUSDT,2025-09-14 20:30:00+00:00,4621.22,4621.26,4620.34,4620.89,45.3378
ETHUSDT,2025-09-14 21:00:00+00:00,4616.79,4616.79,4616.78,4616.78,6.2943
ETHUSDT,2025-09-14 21:30:00+00:00,4615.37,4617.95,4615.37,4617.86,90.1631
ETHUSDT,2025-09-14 22:00:00+00:00,4629.83,4632.52,4628.49,4630.04,211.7981
ETHUSDT,2025-09-14 22:30:00+00:00,4620.66,4620.66,4618.68,4619.61,134.7861
ETHUSDT,2025-09-14 23:00:00+00:00,4629.15,4629.58,4628.03,4628.03,42.7278
ETHUSDT,2025-09-14 23:30:00+00:00,4610.92,4610.92,4606.11,4606.11,173.1322
ETHUSDT,2025-09-15 00:00:00+00:00,4604.48,4606.0,4604.02,4605.54,225.8143
ETHUSDT,2025-09-15 00:30:00+00:00,4614.8,4615.89,4614.19,4615.88,101.9768
ETHUSDT,2025-09-15 01:00:00+00:00,4601.68,4601.78,4599.51,4599.98,92.4498
ETHUSDT,2025-09-15 01:30:00+00:00,4603.54,4606.06,4602.65,4604.97,209.8853
ETHUSDT,2025-09-15 02:00:00+00:00,4618.16,4621.7,4617.12,4619.85,321.092
ETHUSDT,2025-09-15 02:30:00+00:00,4617.36,4617.5,4615.08,4615.08,151.5596
ETHUSDT,2025-09-15 03:00:00+00:00,4620.19,4624.85,4619.35,4624.84,97.7932
ETHUSDT,2025-09-15 03:30:00+00:00,4630.43,4630.43,4626.9,4626.9,133.3325
ETHUSDT,2025-09-15 04:00:00+00:00,4636.2,4639.44,4636.19,4639.01,174.4171
ETHUSDT,2025-09-15 04:30:00+00:00,4647.38,4649.24,4647.38,4648.91,217.6689
ETHUSDT,2025-09-15 05:00:00+00:00,4642.72,4643.05,4641.93,4641.93,21.3531
ETHUSDT,2025-09-15 05:30:00+00:00,4660.14,4661.61,4658.08,4661.61,128.4816
ETHUSDT,2025-09-15 06:00:00+00:00,4662.84,4663.7,4661.26,4661.27,285.2577
ETHUSDT,2025-09-15 06:30:00+00:00,4651.87,4654.55,4651.02,4652.69,324.9394
ETHUSDT,2025-09-15 07:00:00+00:00,4630.49,4632.54,4628.52,4632.54,350.0768
ETHUSDT,2025-09-15 07:30:00+00:00,4625.46,4625.46,4620.17,4620.47,281.0849
ETHUSDT,2025-09-15 08:00:00+00:00,4597.37,4597.37,4593.19,4594.07,272.1065
ETHUSDT,2025-09-15 08:30:00+00:00,4560.04,4560.21,4557.75,4560.21,219.1187
ETHUSDT,2025-09-15 09:00:00+00:00,4510.62,4513.2,4498.22,4513.2,3752.1889
ETHUSDT,2025-09-15 09:30:00+00:00,4529.97,4531.35,4527.66,4531.35,400.318
ETHUSDT,2025-09-15 10:00:00+00:00,4526.22,4527.24,4524.58,4524.78,356.984
ETHUSDT,2025-09-15 10:30:00+00:00,4519.21,4520.92,4516.7,4517.03,133.9243
ETHUSDT,2025-09-15 11:00:00+00:00,4529.79,4533.97,4529.79,4532.68,161.4347
ETHUSDT,2025-09-15 11:30:00+00:00,4529.22,4531.98,4529.18,4529.19,105.3709
ETHUSDT,2025-09-15 12:00:00+00:00,4530.66,4530.66,4528.0,4529.37,74.5801
ETHUSDT,2025-09-15 12:30:00+00:00,4514.72,4515.51,4508.77,4514.26,1447.402
ETHUSDT,2025-09-15 13:00:00+00:00,4514.38,4515.81,4513.83,4514.47,251.6233
ETHUSDT,2025-09-15 13:30:00+00:00,4528.47,4529.28,4525.69,4529.27,149.6603
ETHUSDT,2025-09-15 14:00:00+00:00,4515.42,4518.47,4513.55,4515.91,587.5541
ETHUSDT,2025-09-15 14:30:00+00:00,4527.84,4528.7,4524.05,4528.57,948.2048
ETHUSDT,2025-09-15 15:00:00+00:00,4511.24,4518.59,4509.45,4515.12,2626.273
ETHUSDT,2025-09-15 15:30:00+00:00,4491.3,4492.3,4482.74,4483.21,459.7505
ETHUSDT,2025-09-15 16:00:00+00:00,4500.01,4500.79,4498.67,4499.27,284.2028
ETHUSDT,2025-09-15 16:30:00+00:00,4492.6,4492.61,4487.46,4489.07,189.5681
ETHUSDT,2025-09-15 17:00:00+00:00,4494.82,4495.61,4492.38,4494.86,105.097
ETHUSDT,2025-09-15 17:30:00+00:00,4485.9,4486.38,4483.33,4485.27,352.0947
ETHUSDT,2025-09-15 18:00:00+00:00,4509.9,4509.9,4504.61,4506.02,259.1047
ETHUSDT,2025-09-15 18:30:00+00:00,4489.36,4490.81,4488.47,4490.38,314.6084
ETHUSDT,2025-09-15 19:00:00+00:00,4501.5,4505.19,4500.8,4502.85,187.7068
ETHUSDT,2025-09-15 19:30:00+00:00,4486.67,4486.67,4476.12,4479.0,716.0724
ETHUSDT,2025-09-15 20:00:00+00:00,4493.41,4494.08,4490.42,4490.79,138.5393
ETHUSDT,2025-09-15 20:30:00+00:00,4503.85,4506.55,4503.85,4505.15,42.2093
ETHUSDT,2025-09-15 21:00:00+00:00,4510.71,4512.8,4510.71,4512.79,215.4503
ETHUSDT,2025-09-15 21:30:00+00:00,4516.77,4517.42,4516.77,4517.2,22.1665
ETHUSDT,2025-09-15 22:00:00+00:00,4524.25,4526.35,4522.43,4525.89,222.3443
ETHUSDT,2025-09-15 22:30:00+00:00,4520.19,4522.5,4520.01,4520.01,42.1533
ETHUSDT,2025-09-15 23:00:00+00:00,4513.52,4514.05,4512.91,4512.91,124.9124
ETHUSDT,2025-09-15 23:30:00+00:00,4525.66,4526.68,4525.66,4526.67,45.1325
ETHUSDT,2025-09-16 00:00:00+00:00,4523.74,4523.74,4521.88,4521.88,94.7197
ETHUSDT,2025-09-16 00:30:00+00:00,4508.52,4509.96,4507.89,4509.96,46.6453
ETHUSDT,2025-09-16 01:00:00+00:00,4513.46,4516.19,4513.12,4516.19,182.1145
ETHUSDT,2025-09-16 01:30:00+00:00,4532.11,4536.5,4531.4,4536.5,326.2042
ETHUSDT,2025-09-16 02:00:00+00:00,4517.63,4521.09,4517.63,4518.52,169.9873
ETHUSDT,2025-09-16 02:30:00+00:00,4526.43,4526.43,4524.25,4525.9,100.1818
ETHUSDT,2025-09-16 03:00:00+00:00,4514.01,4515.0,4514.01,4515.0,68.8793
ETHUSDT,2025-09-16 03:30:00+00:00,4519.28,4521.28,4519.28,4520.46,48.4338
ETHUSDT,2025-09-16 04:00:00+00:00,4520.77,4523.6,4520.77,4523.03,117.9356
ETHUSDT,2025-09-16 04:30:00+00:00,4514.03,4516.12,4514.03,4515.36,98.8446
ETHUSDT,2025-09-16 05:00:00+00:00,4518.94,4520.17,4515.73,4516.49,300.7249
ETHUSDT,2025-09-16 05:30:00+00:00,4520.19,4526.09,4520.19,4523.33,232.1128
ETHUSDT,2025-09-16 06:00:00+00:00,4529.31,4531.66,4529.31,4529.78,87.5333
ETHUSDT,2025-09-16 06:30:00+00:00,4515.96,4516.79,4508.55,4509.61,492.5315
ETHUSDT,2025-09-16 07:00:00+00:00,4508.81,4511.22,4508.81,4510.81,115.1922
ETHUSDT,2025-09-16 07:30:00+00:00,4510.53,4512.68,4510.0,4512.57,83.744
ETHUSDT,2025-09-16 08:00:00+00:00,4512.87,4517.06,4512.63,4517.06,179.3968
ETHUSDT,2025-09-16 08:30:00+00:00,4513.47,4514.35,4507.99,4509.66,431.6546
ETHUSDT,2025-09-16 09:00:00+00:00,4511.59,4512.0,4510.52,4510.55,166.2723
ETHUSDT,2025-09-16 09:30:00+00:00,4506.99,4509.72,4506.99,4507.72,232.6058
ETHUSDT,2025-09-16 10:00:00+00:00,4511.29,4512.15,4511.28,4512.15,58.3803
ETHUSDT,2025-09-16 10:30:00+00:00,4509.38,4510.74,4508.96,4508.97,149.4855
ETHUSDT,2025-09-16 11:00:00+00:00,4498.75,4500.16,4497.58,4500.15,100.8546
ETHUSDT,2025-09-16 11:30:00+00:00,4500.98,4502.84,4500.24,4502.83,65.4231
ETHUSDT,2025-09-16 12:00:00+00:00,4501.26,4502.45,4501.26,4502.45,34.5053
ETHUSDT,2025-09-16 12:30:00+00:00,4497.36,4504.65,4497.36,4503.11,329.9356
ETHUSDT,2025-09-16 13:00:00+00:00,4500.03,4500.87,4499.21,4500.32,70.9926
ETHUSDT,2025-09-16 13:30:00+00:00,4508.73,4512.49,4505.96,4508.89,445.1565
ETHUSDT,2025-09-16 14:00:00+00:00,4473.57,4473.58,4460.67,4464.28,1048.1405
ETHUSDT,2025-09-16 14:30:00+00:00,4439.34,4441.14,4439.33,4440.01,585.2589
ETHUSDT,2025-09-16 15:00:00+00:00,4446.71,4447.53,4445.21,4445.22,192.1355
ETHUSDT,2025-09-16 15:30:00+00:00,4446.39,4447.89,4442.79,4443.76,160.3912
ETHUSDT,2025-09-16 16:00:00+00:00,4468.19,4471.8,4468.14,4469.12,850.1251
ETHUSDT,2025-09-16 16:30:00+00:00,4463.0,4464.29,4462.17,4464.28,315.3781
ETHUSDT,2025-09-16 17:00:00+00:00,4463.53,4467.26,4462.63,4466.8,175.9541
ETHUSDT,2025-09-16 17:30:00+00:00,4503.01,4503.87,4500.66,4500.68,269.7308
ETHUSDT,2025-09-16 18:00:00+00:00,4486.62,4488.68,4486.2,4487.68,178.528
ETHUSDT,2025-09-16 18:30:00+00:00,4484.1,4484.1,4481.75,4481.75,46.9584
ETHUSDT,2025-09-16 19:00:00+00:00,4474.63,4476.21,4474.63,4475.0,100.0344
ETHUSDT,2025-09-16 19:30:00+00:00,4479.08,4480.7,4477.85,4477.85,72.8271
ETHUSDT,2025-09-16 20:00:00+00:00,4491.22,4491.22,4488.59,4488.93,88.1083
ETHUSDT,2025-09-16 20:30:00+00:00,4489.65,4490.25,4488.05,4488.05,41.7294
ETHUSDT,2025-09-16 21:00:00+00:00,4498.23,4499.23,4498.05,4498.39,90.4871
ETHUSDT,2025-09-16 21:30:00+00:00,4496.8,4499.51,4496.8,4496.88,125.042
ETHUSDT,2025-09-16 22:00:00+00:00,4507.66,4509.67,4507.66,4509.67,64.0874
ETHUSDT,2025-09-16 22:30:00+00:00,4507.88,4508.25,4504.42,4504.43,140.1354
ETHUSDT,2025-09-16 23:00:00+00:00,4520.51,4521.99,4518.73,4519.73,185.5702
ETHUSDT,2025-09-16 23:30:00+00:00,4506.17,4507.0,4504.51,4504.51,67.4608
ETHUSDT,2025-09-17 00:00:00+00:00,4501.3,4503.99,4501.3,4503.75,387.3325
ETHUSDT,2025-09-17 00:30:00+00:00,4512.43,4515.0,4510.97,4513.63,205.6757
ETHUSDT,2025-09-17 01:00:00+00:00,4513.44,4515.28,4513.44,4514.71,57.3364
ETHUSDT,2025-09-17 01:30:00+00:00,4517.29,4517.29,4509.03,4509.03,97.1067
ETHUSDT,2025-09-17 02:00:00+00:00,4513.8,4514.59,4513.07,4513.26,65.783
ETHUSDT,2025-09-17 02:30:00+00:00,4516.63,4518.61,4515.55,4518.0,191.8822
ETHUSDT,2025-09-17 03:00:00+00:00,4530.84,4530.98,4526.8,4526.8,168.6646
ETHUSDT,2025-09-17 03:30:00+00:00,4519.88,4521.0,4517.87,4517.88,86.7647
ETHUSDT,2025-09-17 04:00:00+00:00,4497.79,4499.71,4497.77,4499.18,107.5878
ETHUSDT,2025-09-17 04:30:00+00:00,4487.87,4487.87,4479.13,4482.3,686.8577
ETHUSDT,2025-09-17 05:00:00+00:00,4477.44,4478.41,4476.97,4478.41,68.228
ETHUSDT,2025-09-17 05:30:00+00:00,4482.41,4484.0,4482.41,4484.0,74.3623
ETHUSDT,2025-09-17 06:00:00+00:00,4514.91,4515.0,4511.07,4513.94,307.8556
ETHUSDT,2025-09-17 06:30:00+00:00,4518.73,4521.7,4518.73,4520.54,381.7675
ETHUSDT,2025-09-17 07:00:00+00:00,4545.99,4546.38,4541.37,4542.11,382.906
ETHUSDT,2025-09-17 07:30:00+00:00,4542.33,4544.37,4542.01,4544.37,218.1349
ETHUSDT,2025-09-17 08:00:00+00:00,4544.07,4545.81,4542.75,4542.76,92.8189
ETHUSDT,2025-09-17 08:30:00+00:00,4511.21,4511.22,4506.99,4509.88,657.647
ETHUSDT,2025-09-17 09:00:00+00:00,4511.08,4511.08,4508.09,4508.09,99.7897
ETHUSDT,2025-09-17 09:30:00+00:00,4507.52,4508.44,4504.49,4504.53,136.2366
ETHUSDT,2025-09-17 10:00:00+00:00,4494.84,4496.86,4494.84,4496.86,216.0913
ETHUSDT,2025-09-17 10:30:00+00:00,4485.02,4486.57,4485.0,4485.08,147.8822
ETHUSDT,2025-09-17 11:00:00+00:00,4484.02,4484.26,4482.62,4484.01,135.7677
ETHUSDT,2025-09-17 11:30:00+00:00,4493.94,4493.95,4492.84,4493.01,48.0736
ETHUSDT,2025-09-17 12:00:00+00:00,4491.64,4492.64,4490.41,4492.64,86.3527
ETHUSDT,2025-09-17 12:30:00+00:00,4506.12,4506.12,4502.22,4504.27,172.3412
ETHUSDT,2025-09-17 13:00:00+00:00,4502.06,4503.21,4500.59,4503.2,123.9555
ETHUSDT,2025-09-17 13:30:00+00:00,4504.64,4506.75,4500.27,4502.46,483.2468
ETHUSDT,2025-09-17 14:00:00+00:00,4495.96,4498.0,4494.8,4497.77,79.0383
ETHUSDT,2025-09-17 14:30:00+00:00,4474.33,4475.32,4467.36,4473.84,815.1716
ETHUSDT,2025-09-17 15:00:00+00:00,4489.93,4491.11,4489.22,4489.96,60.9998
ETHUSDT,2025-09-17 15:30:00+00:00,4482.01,4484.93,4482.01,4484.89,113.2582
ETHUSDT,2025-09-17 16:00:00+00:00,4489.53,4489.53,4487.0,4487.01,95.0652
ETHUSDT,2025-09-17 16:30:00+00:00,4482.95,4482.95,4482.0,4482.49,184.5125
ETHUSDT,2025-09-17 17:00:00+00:00,4487.14,4492.39,4486.56,4492.39,232.7299
ETHUSDT,2025-09-17 17:30:00+00:00,4482.82,4484.8,4482.12,4484.8,75.1267
ETHUSDT,2025-09-17 18:00:00+00:00,4433.77,4524.08,4412.0,4492.36,17913.5186
ETHUSDT,2025-09-17 18:30:00+00:00,4497.75,4498.27,4477.0,4484.28,1735.4971
ETHUSDT,2025-09-17 19:00:00+00:00,4456.16,4467.1,4454.51,4464.42,1891.7399
ETHUSDT,2025-09-17 19:30:00+00:00,4507.67,4508.5,4497.4,4497.66,2253.2352
ETHUSDT,2025-09-17 20:00:00+00:00,4517.62,4523.43,4517.38,4521.86,213.2026
ETHUSDT,2025-09-17 20:30:00+00:00,4514.83,4515.81,4513.05,4514.08,365.4657
ETHUSDT,2025-09-17 21:00:00+00:00,4501.52,4501.53,4496.0,4497.99,108.1976
ETHUSDT,2025-09-17 21:30:00+00:00,4516.64,4525.19,4516.64,4524.08,138.3248
ETHUSDT,2025-09-17 22:00:00+00:00,4529.18,4533.9,4529.18,4532.6,174.6081
ETHUSDT,2025-09-17 22:30:00+00:00,4563.5,4567.04,4562.15,4566.28,406.516
ETHUSDT,2025-09-17 23:00:00+00:00,4587.12,4596.9,4586.7,4594.73,712.2341
ETHUSDT,2025-09-17 23:30:00+00:00,4588.28,4594.35,4588.28,4594.21,303.0305
ETHUSDT,2025-09-18 00:00:00+00:00,4590.54,4594.55,4590.54,4594.54,121.7708
ETHUSDT,2025-09-18 00:30:00+00:00,4595.0,4598.78,4594.74,4598.77,193.9597
ETHUSDT,2025-09-18 01:00:00+00:00,4584.79,4588.81,4583.55,4584.0,399.2073
ETHUSDT,2025-09-18 01:30:00+00:00,4609.49,4614.5,4607.76,4612.51,345.3284
ETHUSDT,2025-09-18 02:00:00+00:00,4618.95,4620.03,4614.17,4614.75,289.5768
ETHUSDT,2025-09-18 02:30:00+00:00,4606.74,4608.99,4606.18,4608.98,165.2079
ETHUSDT,2025-09-18 03:00:00+00:00,4613.52,4614.31,4611.43,4612.38,303.1344
ETHUSDT,2025-09-18 03:30:00+00:00,4630.16,4632.09,4629.39,4629.39,386.7169
ETHUSDT,2025-09-18 04:00:00+00:00,4614.42,4618.52,4614.41,4618.01,508.8919
ETHUSDT,2025-09-18 04:30:00+00:00,4607.76,4607.76,4606.23,4606.8,156.615
ETHUSDT,2025-09-18 05:00:00+00:00,4611.43,4611.43,4608.28,4608.94,206.7832
ETHUSDT,2025-09-18 05:30:00+00:00,4591.0,4593.88,4590.99,4592.88,124.0797
ETHUSDT,2025-09-18 06:00:00+00:00,4589.53,4593.87,4589.32,4589.33,719.4701
ETHUSDT,2025-09-18 06:30:00+00:00,4558.5,4558.94,4554.28,4555.04,692.8582
ETHUSDT,2025-09-18 07:00:00+00:00,4571.37,4573.67,4571.37,4572.62,132.6884
ETHUSDT,2025-09-18 07:30:00+00:00,4578.38,4580.36,4578.38,4580.35,189.1728
ETHUSDT,2025-09-18 08:00:00+00:00,4574.75,4575.49,4572.7,4575.48,149.5993
ETHUSDT,2025-09-18 08:30:00+00:00,4592.83,4593.61,4592.83,4593.6,36.7262
ETHUSDT,2025-09-18 09:00:00+00:00,4602.44,4603.0,4601.0,4603.0,83.9882
ETHUSDT,2025-09-18 09:30:00+00:00,4601.84,4602.62,4600.77,4602.2,78.4389
ETHUSDT,2025-09-18 10:00:00+00:00,4597.0,4598.92,4596.99,4598.5,163.1658
ETHUSDT,2025-09-18 10:30:00+00:00,4572.21,4574.68,4572.01,4574.49,56.1551
ETHUSDT,2025-09-18 11:00:00+00:00,4574.28,4581.03,4574.28,4581.02,142.072
ETHUSDT,2025-09-18 11:30:00+00:00,4583.0,4584.37,4583.0,4584.16,85.1912
ETHUSDT,2025-09-18 12:00:00+00:00,4576.12,4576.93,4575.33,4575.34,57.7807
ETHUSDT,2025-09-18 12:30:00+00:00,4585.98,4585.98,4579.61,4580.39,210.19
ETHUSDT,2025-09-18 13:00:00+00:00,4571.04,4571.04,4569.14,4570.98,211.0698
ETHUSDT,2025-09-18 13:30:00+00:00,4585.1,4588.04,4582.16,4583.14,492.0282
ETHUSDT,2025-09-18 14:00:00+00:00,4588.5,4598.92,4587.12,4596.95,799.73
ETHUSDT,2025-09-18 14:30:00+00:00,4608.33,4611.49,4608.33,4609.93,245.4358
ETHUSDT,2025-09-18 15:00:00+00:00,4596.46,4597.42,4594.45,4594.46,222.0635
ETHUSDT,2025-09-18 15:30:00+00:00,4590.75,4593.6,4590.75,4592.0,194.5869
ETHUSDT,2025-09-18 16:00:00+00:00,4599.35,4602.06,4597.0,4597.85,260.7832
ETHUSDT,2025-09-18 16:30:00+00:00,4616.24,4617.46,4612.76,4613.23,195.5468
ETHUSDT,2025-09-18 17:00:00+00:00,4621.29,4624.05,4620.13,4624.05,319.9045
ETHUSDT,2025-09-18 17:30:00+00:00,4607.56,4607.75,4603.49,4607.75,610.609
ETHUSDT,2025-09-18 18:00:00+00:00,4609.36,4610.36,4607.82,4610.36,93.1958
ETHUSDT,2025-09-18 18:30:00+00:00,4611.69,4611.88,4609.97,4611.87,124.46
ETHUSDT,2025-09-18 19:00:00+00:00,4618.19,4619.11,4613.77,4613.77,271.4085
ETHUSDT,2025-09-18 19:30:00+00:00,4591.47,4592.69,4590.54,4592.68,104.0396
ETHUSDT,2025-09-18 20:00:00+00:00,4588.24,4593.77,4587.47,4593.32,166.7944
ETHUSDT,2025-09-18 20:30:00+00:00,4592.29,4593.09,4592.29,4592.75,69.3777
ETHUSDT,2025-09-18 21:00:00+00:00,4604.85,4604.85,4603.77,4604.57,114.5345
ETHUSDT,2025-09-18 21:30:00+00:00,4595.01,4595.61,4593.88,4595.6,29.2508
ETHUSDT,2025-09-18 22:00:00+00:00,4594.73,4594.73,4589.31,4591.96,356.4685
ETHUSDT,2025-09-18 22:30:00+00:00,4595.81,4596.42,4595.8,4596.41,30.7908
ETHUSDT,2025-09-18 23:00:00+00:00,4590.97,4590.98,4583.53,4584.76,563.6247
ETHUSDT,2025-09-18 23:30:00+00:00,4577.71,4580.28,4576.88,4580.28,161.728
ETHUSDT,2025-09-19 00:00:00+00:00,4587.66,4589.86,4587.65,4589.85,92.907
ETHUSDT,2025-09-19 00:30:00+00:00,4600.27,4601.16,4599.49,4599.5,97.6631
ETHUSDT,2025-09-19 01:00:00+00:00,4609.79,4609.8,4609.36,4609.79,75.5946
ETHUSDT,2025-09-19 01:30:00+00:00,4616.92,4619.17,4616.91,4619.12,235.5761
ETHUSDT,2025-09-19 02:00:00+00:00,4606.92,4606.92,4604.83,4606.01,100.883
ETHUSDT,2025-09-19 02:30:00+00:00,4592.34,4593.35,4592.16,4592.98,202.6904
ETHUSDT,2025-09-19 03:00:00+00:00,4589.1,4590.72,4589.1,4589.42,160.8701
ETHUSDT,2025-09-19 03:30:00+00:00,4577.29,4578.8,4567.89,4571.16,928.1156
ETHUSDT,2025-09-19 04:00:00+00:00,4549.98,4549.98,4544.67,4544.69,793.0555
ETHUSDT,2025-09-19 04:30:00+00:00,4549.21,4549.21,4546.28,4546.28,165.1637
ETHUSDT,2025-09-19 05:00:00+00:00,4557.93,4558.39,4554.58,4554.58,151.3738
ETHUSDT,2025-09-19 05:30:00+00:00,4531.37,4531.37,4527.92,4528.86,266.8556
ETHUSDT,2025-09-19 06:00:00+00:00,4540.78,4541.7,4539.5,4539.59,191.2538
ETHUSDT,2025-09-19 06:30:00+00:00,4534.51,4536.3,4533.11,4535.85,155.7065
ETHUSDT,2025-09-19 07:00:00+00:00,4523.81,4527.41,4523.8,4527.41,182.1076
ETHUSDT,2025-09-19 07:30:00+00:00,4535.42,4535.42,4534.91,4535.33,92.6964
ETHUSDT,2025-09-19 08:00:00+00:00,4539.06,4541.16,4538.63,4540.5,175.5837
ETHUSDT,2025-09-19 08:30:00+00:00,4540.76,4541.33,4540.37,4540.8,159.0721
ETHUSDT,2025-09-19 09:00:00+00:00,4534.23,4537.21,4534.23,4537.21,133.7512
ETHUSDT,2025-09-19 09:30:00+00:00,4531.91,4534.34,4531.91,4533.94,83.3989
ETHUSDT,2025-09-19 10:00:00+00:00,4522.65,4523.67,4520.88,4521.37,203.8004
ETHUSDT,2025-09-19 10:30:00+00:00,4525.7,4525.89,4524.77,4525.01,115.5665
ETHUSDT,2025-09-19 11:00:00+00:00,4527.72,4528.52,4526.39,4526.66,154.1308
ETHUSDT,2025-09-19 11:30:00+00:00,4515.41,4516.97,4514.73,4514.73,236.1844
ETHUSDT,2025-09-19 12:00:00+00:00,4513.79,4515.88,4512.84,4515.88,122.9683
ETHUSDT,2025-09-19 12:30:00+00:00,4513.98,4513.98,4510.03,4510.21,284.2563
ETHUSDT,2025-09-19 13:00:00+00:00,4518.59,4521.55,4518.36,4520.72,147.3531
ETHUSDT,2025-09-19 13:30:00+00:00,4525.25,4527.48,4524.45,4524.46,207.8224
ETHUSDT,2025-09-19 14:00:00+00:00,4528.13,4529.33,4525.25,4526.3,118.232
ETHUSDT,2025-09-19 14:30:00+00:00,4533.84,4537.3,4533.39,4536.58,209.823
ETHUSDT,2025-09-19 15:00:00+00:00,4495.75,4497.87,4494.31,4496.71,511.273
ETHUSDT,2025-09-19 15:30:00+00:00,4469.0,4469.01,4465.0,4466.71,575.4007
ETHUSDT,2025-09-19 16:00:00+00:00,4474.93,4475.9,4473.09,4473.75,328.5531
ETHUSDT,2025-09-19 16:30:00+00:00,4483.46,4486.13,4483.39,4483.39,228.4648
ETHUSDT,2025-09-19 17:00:00+00:00,4481.86,4481.86,4478.01,4478.02,175.1454
ETHUSDT,2025-09-19 17:30:00+00:00,4472.62,4472.62,4469.45,4469.55,67.5473
ETHUSDT,2025-09-19 18:00:00+00:00,4459.53,4461.0,4458.73,4460.99,176.3161
ETHUSDT,2025-09-19 18:30:00+00:00,4451.0,4454.3,4450.99,4454.29,211.6795
ETHUSDT,2025-09-19 19:00:00+00:00,4448.84,4451.34,4448.27,4451.34,142.5698
ETHUSDT,2025-09-19 19:30:00+00:00,4464.65,4464.65,4462.18,4462.23,133.6982
ETHUSDT,2025-09-19 20:00:00+00:00,4440.68,4445.54,4438.4,4445.54,724.7013
ETHUSDT,2025-09-19 20:30:00+00:00,4462.3,4464.05,4462.3,4464.04,60.0485
ETHUSDT,2025-09-19 21:00:00+00:00,4459.12,4461.76,4459.12,4461.75,67.399
ETHUSDT,2025-09-19 21:30:00+00:00,4462.48,4462.91,4462.48,4462.91,25.664
ETHUSDT,2025-09-19 22:00:00+00:00,4471.37,4471.52,4471.37,4471.51,28.369
ETHUSDT,2025-09-19 22:30:00+00:00,4472.22,4472.22,4471.42,4471.42,37.3768
ETHUSDT,2025-09-19 23:00:00+00:00,4468.9,4469.65,4468.23,4468.34,67.6808
ETHUSDT,2025-09-19 23:30:00+00:00,4449.35,4450.26,4446.62,4450.26,216.9964
ETHUSDT,2025-09-20 00:00:00+00:00,4468.59,4469.03,4467.51,4469.03,78.5614
ETHUSDT,2025-09-20 00:30:00+00:00,4462.76,4463.89,4462.75,4463.52,25.4818
ETHUSDT,2025-09-20 01:00:00+00:00,4475.67,4475.91,4474.2,4474.2,134.1045
ETHUSDT,2025-09-20 01:30:00+00:00,4470.53,4470.62,4469.65,4470.62,37.3505
ETHUSDT,2025-09-20 02:00:00+00:00,4466.01,4466.46,4465.0,4465.98,98.6707
ETHUSDT,2025-09-20 02:30:00+00:00,4462.04,4463.13,4462.03,4463.09,56.555
ETHUSDT,2025-09-20 03:00:00+00:00,4465.79,4465.8,4464.89,4464.9,29.2929
ETHUSDT,2025-09-20 03:30:00+00:00,4461.37,4462.35,4461.36,4461.9,37.4037
ETHUSDT,2025-09-20 04:00:00+00:00,4465.52,4465.52,4465.28,4465.28,11.4672
ETHUSDT,2025-09-20 04:30:00+00:00,4464.7,4466.73,4464.53,4466.72,115.7017
ETHUSDT,2025-09-20 05:00:00+00:00,4474.08,4474.09,4472.77,4472.78,59.3097
ETHUSDT,2025-09-20 05:30:00+00:00,4476.16,4477.04,4476.15,4477.03,31.4641
ETHUSDT,2025-09-20 06:00:00+00:00,4478.66,4478.67,4476.78,4476.79,98.6464
ETHUSDT,2025-09-20 06:30:00+00:00,4475.31,4475.31,4475.3,4475.31,25.7149
ETHUSDT,2025-09-20 07:00:00+00:00,4473.08,4473.9,4473.07,4473.9,14.5226
ETHUSDT,2025-09-20 07:30:00+00:00,4471.05,4471.05,4470.0,4470.01,68.8226
ETHUSDT,2025-09-20 08:00:00+00:00,4483.21,4483.21,4481.35,4481.35,143.0101
ETHUSDT,2025-09-20 08:30:00+00:00,4475.1,4475.11,4474.86,4474.86,76.427
ETHUSDT,2025-09-20 09:00:00+00:00,4465.78,4467.83,4465.78,4467.83,157.5982
ETHUSDT,2025-09-20 09:30:00+00:00,4465.51,4465.51,4463.27,4463.27,75.4496
ETHUSDT,2025-09-20 10:00:00+00:00,4465.91,4467.89,4465.91,4467.88,33.8213
ETHUSDT,2025-09-20 10:30:00+00:00,4470.62,4470.63,4469.03,4469.03,44.4769
ETHUSDT,2025-09-20 11:00:00+00:00,4463.9,4465.26,4463.9,4465.25,45.7367
ETHUSDT,2025-09-20 11:30:00+00:00,4465.14,4466.82,4465.14,4466.82,34.0474
ETHUSDT,2025-09-20 12:00:00+00:00,4469.96,4471.0,4469.61,4469.96,133.6743
ETHUSDT,2025-09-20 12:30:00+00:00,4466.16,4467.2,4466.16,4467.18,79.6033
ETHUSDT,2025-09-20 13:00:00+00:00,4465.79,4465.8,4465.34,4465.34,38.8905
ETHUSDT,2025-09-20 13:30:00+00:00,4468.78,4469.13,4468.77,4469.12,17.9017
ETHUSDT,2025-09-20 14:00:00+00:00,4468.15,4468.16,4467.14,4467.14,25.5442
